ISBN;Bname;Bnumber;BID
0000646198;地球物理数值反演问题;2;3073
0000812787;测绘学概论.第3版;2;3074
0000812787;测绘学概论.第3版;2;3075
0000539734;宝石学;2;3076
0000539734;宝石学;2;3077
0000707712;地质地貌学.第3版;2;3078
0000707712;地质地貌学.第3版;2;3079
0000519872;中国历史时期气候变化研究;2;3080
0000519872;中国历史时期气候变化研究;2;3081
0000717547;构造地质学;2;3082
0000717547;构造地质学;2;3083
0000553507;图解干支密码.1,渊海子平;2;3084
0000553507;图解干支密码.1,渊海子平;2;3085
0000735390;基于C#的地理信息系统设计开发案例教程;2;3086
0000735390;基于C#的地理信息系统设计开发案例教程;2;3087
0000810482;区域地理学原理;2;3088
0000810482;区域地理学原理;2;3089
0000774599;空间分析建模与应用;2;3090
0000774599;空间分析建模与应用;2;3091
0000461526;海岸带地理环境学;2;3092
0000461526;海岸带地理环境学;2;3093
0000651469;气候与气候学;2;3094
0000651469;气候与气候学;2;3095
0000322704;时间简史:插图本;4;3096
0000322704;时间简史:插图本;4;3097
0000322704;时间简史:插图本;4;3098
0000322704;时间简史:插图本;4;3099
0000438884;人工湿地污水处理理论与技术;2;3100
0000438884;人工湿地污水处理理论与技术;2;3101
0000653105;中国国家地理自然百科系列,海洋;2;3102
0000653105;中国国家地理自然百科系列,海洋;2;3103
0000770110;地图学基础;2;3104
0000770110;地图学基础;2;3105
0000154194;现代自然地理;12;3106
0000154194;现代自然地理;12;3107
0000154194;现代自然地理;12;3108
0000154194;现代自然地理;12;3109
0000154194;现代自然地理;12;3110
0000154194;现代自然地理;12;3111
0000154194;现代自然地理;12;3112
0000154194;现代自然地理;12;3113
0000154194;现代自然地理;12;3114
0000154194;现代自然地理;12;3115
0000154194;现代自然地理;12;3116
0000154194;现代自然地理;12;3117
0000405851;SuperMap GIS应用与开发教程;5;3118
0000405851;SuperMap GIS应用与开发教程;5;3119
0000405851;SuperMap GIS应用与开发教程;5;3120
0000405851;SuperMap GIS应用与开发教程;5;3121
0000405851;SuperMap GIS应用与开发教程;5;3122
0000640810;自然地理学.4版;5;3123
0000640810;自然地理学.4版;5;3124
0000640810;自然地理学.4版;5;3125
0000640810;自然地理学.4版;5;3126
0000640810;自然地理学.4版;5;3127
0000640806;普通地质学;5;3128
0000640806;普通地质学;5;3129
0000640806;普通地质学;5;3130
0000640806;普通地质学;5;3131
0000640806;普通地质学;5;3132
0000760348;教育概览.2012,OECD指标;1;3133
0000762943;中学历史课堂教学设计研究;2;3134
0000762943;中学历史课堂教学设计研究;2;3135
0000783883;幼儿游戏理论与指导;2;3136
0000783883;幼儿游戏理论与指导;2;3137
0000068480;给教师的建议.2版(修订本);3;3138
0000068480;给教师的建议.2版(修订本);3;3139
0000068480;给教师的建议.2版(修订本);3;3140
0000805407;数字化学习资源与活动整合应用研究;1;3141
0000282843;中小学体育与健康课教案设计;1;3142
0000769025;初中历史教学指导;2;3143
0000769025;初中历史教学指导;2;3144
0000812342;体育游戏.第3版;2;3145
0000812342;体育游戏.第3版;2;3146
0000263337;中学历史教学法.2版;2;3147
0000263337;中学历史教学法.2版;2;3148
0000785751;童年哲学;3;3149
0000785751;童年哲学;3;3150
0000785751;童年哲学;3;3151
0000811188;中央苏区教育史料汇编;2;3152
0000811188;中央苏区教育史料汇编;2;3153
0000771252;运动生理学.第3版;3;3154
0000771252;运动生理学.第3版;3;3155
0000771252;运动生理学.第3版;3;3156
0000512657;进入大学要读的第一本书;3;3157
0000512657;进入大学要读的第一本书;3;3158
0000512657;进入大学要读的第一本书;3;3159
0000807876;幼儿教育观新论;1;3160
0000766540;教育漫话.第2版;4;3161
0000766540;教育漫话.第2版;4;3162
0000766540;教育漫话.第2版;4;3163
0000766540;教育漫话.第2版;4;3164
0000780129;英国文化博览;3;3165
0000780129;英国文化博览;3;3166
0000780129;英国文化博览;3;3167
0000780130;美国文化博览;2;3168
0000780130;美国文化博览;2;3169
0000744544;心理学与教育;2;3170
0000744544;心理学与教育;2;3171
0000800476;五维突破:互联网+教育;2;3172
0000800476;五维突破:互联网+教育;2;3173
0000773546;跨文化交际;2;3174
0000773546;跨文化交际;2;3175
0000712069;台湾高等教育评鉴研究;1;3176
0000787009;特级教师专业特征与成长规律;1;3177
0000457363;教育学原理;3;3178
0000457363;教育学原理;3;3179
0000457363;教育学原理;3;3180
0000642263;幼儿教师专业生活论;2;3181
0000642263;幼儿教师专业生活论;2;3182
0000525344;篮球高手,防守技战术全攻略;2;3183
0000525344;篮球高手,防守技战术全攻略;2;3184
0000764514;师幼互动中的教师适宜应答策略研究;1;3185
0000782835;课程与教学论;3;3186
0000782835;课程与教学论;3;3187
0000782835;课程与教学论;3;3188
0000553283;博览会与近代中国;1;3189
0000553960;当代德育基本理论探讨;3;3190
0000553960;当代德育基本理论探讨;3;3191
0000553960;当代德育基本理论探讨;3;3192
0000790611;足球技巧与训练精要;2;3193
0000790611;足球技巧与训练精要;2;3194
0000779963;微课、翻转课堂与慕课实操教程;1;3195
0000774724;教育传播与技术研究手册;2;3196
0000774724;教育传播与技术研究手册;2;3197
0000552301;郋园读书志;1;3198
0000755703;英语学科知识与教学能力:高级中学;1;3199
0000802220;如何有效阅读一本书:超实用笔记读书法;3;3200
0000802220;如何有效阅读一本书:超实用笔记读书法;3;3201
0000802220;如何有效阅读一本书:超实用笔记读书法;3;3202
0000723026;中学历史教学设计与案例研究;2;3203
0000723026;中学历史教学设计与案例研究;2;3204
0000802787;强健腹肌:腹肌系统训练全书;2;3205
0000802787;强健腹肌:腹肌系统训练全书;2;3206
0000754832;面试实战速成宝典,试讲·答辩;1;3207
0000707379;社会传播的结构与功能;2;3208
0000707379;社会传播的结构与功能;2;3209
0000263055;新闻理论教程;1;3210
0000769515;文化与艺术的多视角探索;1;3211
0000700087;网络传播概论.第3版;3;3212
0000700087;网络传播概论.第3版;3;3213
0000700087;网络传播概论.第3版;3;3214
0000759389;中国微博发展报告.2013-2014;1;3215
0000813154;史料教学的理论与实践;3;3216
0000813154;史料教学的理论与实践;3;3217
0000813154;史料教学的理论与实践;3;3218
0000706106;宋代书院与欧洲中世纪大学之比较研究;1;3219
0000658248;高端访谈:关于现代大学的思考;2;3220
0000658248;高端访谈:关于现代大学的思考;2;3221
0000742042;电视研究读本;1;3222
0000793660;新媒体概论.第4版;2;3223
0000793660;新媒体概论.第4版;2;3224
0000765254;教育是心灵的艺术:李镇西教育随笔选;3;3225
0000765254;教育是心灵的艺术:李镇西教育随笔选;3;3226
0000765254;教育是心灵的艺术:李镇西教育随笔选;3;3227
0000506657;文献学概要.2版;3;3228
0000506657;文献学概要.2版;3;3229
0000506657;文献学概要.2版;3;3230
0000809649;新记《大公报》再研究;1;3231
0000713668;政府与高校契约型关系研究;1;3232
0000794591;近现代国外著名教育家体育教育观研究;1;3233
0000263065;媒介管理学;1;3234
0000769026;高中历史教学指导;2;3235
0000769026;高中历史教学指导;2;3236
0000263352;历史教育学;1;3237
0000778846;青年亚文化研究年度报告.2014;1;3238
0000681006;娱乐至死.第2版;3;3239
0000681006;娱乐至死.第2版;3;3240
0000681006;娱乐至死.第2版;3;3241
0000799785;中国传媒产业发展报告.2016;1;3242
0000263343;中学心理学:新编本;1;3243
0000807748;中国英语学习者课堂学业情绪影响机制研究;1;3244
0000537346;中小学教材比较研究;2;3245
0000537346;中小学教材比较研究;2;3246
0000738342;中国高等教育评估管理机制研究;1;3247
0000719211;学生领导力;1;3248
0000737548;俞敏洪的人生江湖;1;3249
0000813940;向学问道:我的历史教学探究;2;3250
0000813940;向学问道:我的历史教学探究;2;3251
0000794640;王崧舟与诗意语文;2;3252
0000794640;王崧舟与诗意语文;2;3253
0000717931;外国新闻史;2;3254
0000717931;外国新闻史;2;3255
0000754795;高分速成宝典,心理学;1;3256
0000696659;教育学原理;3;3257
0000696659;教育学原理;3;3258
0000696659;教育学原理;3;3259
0000532386;再对教育发言;3;3260
0000532386;再对教育发言;3;3261
0000532386;再对教育发言;3;3262
0000719924;德育研究.第1辑;1;3263
0000763942;幼儿园游戏与指导;2;3264
0000763942;幼儿园游戏与指导;2;3265
0000779136;超级快速阅读.第2版;3;3266
0000779136;超级快速阅读.第2版;3;3267
0000779136;超级快速阅读.第2版;3;3268
0000772967;文化哲学与社会主义核心价值研究;2;3269
0000772967;文化哲学与社会主义核心价值研究;2;3270
0000467361;项目教学的理论与实践;3;3271
0000467361;项目教学的理论与实践;3;3272
0000467361;项目教学的理论与实践;3;3273
0000699602;周恩来新闻实践研究:1914-1949;1;3274
0000796509;文化创意产业与高等艺术教育互动发展研究;1;3275
0000808783;风雨故人来:钱理群谈读书;3;3276
0000808783;风雨故人来:钱理群谈读书;3;3277
0000808783;风雨故人来:钱理群谈读书;3;3278
0000814629;抗氧化物对机体机能的影响;1;3279
0000787270;大学文化传承创新研究.第4辑;1;3280
0000797824;教师专业发展理论与实践;2;3281
0000797824;教师专业发展理论与实践;2;3282
0000698492;儿童的一百种语言;2;3283
0000698492;儿童的一百种语言;2;3284
0000750653;我怎样上生物课;1;3285
0000812851;中国当代广播电视文艺学.第2版;3;3286
0000812851;中国当代广播电视文艺学.第2版;3;3287
0000812851;中国当代广播电视文艺学.第2版;3;3288
0000766570;教育—财富蕴藏其中.第2版;4;3289
0000766570;教育—财富蕴藏其中.第2版;4;3290
0000766570;教育—财富蕴藏其中.第2版;4;3291
0000766570;教育—财富蕴藏其中.第2版;4;3292
0000806303;中国国家历史.壹;1;3293
0000780374;杨绛: 人生最曼妙的风景;3;3294
0000780374;杨绛: 人生最曼妙的风景;3;3295
0000780374;杨绛: 人生最曼妙的风景;3;3296
0000463852;明朝那些事儿.贰;5;3297
0000463852;明朝那些事儿.贰;5;3298
0000463852;明朝那些事儿.贰;5;3299
0000463852;明朝那些事儿.贰;5;3300
0000463852;明朝那些事儿.贰;5;3301
0000736466;中国近代史;1;3302
0000489424;中外文化交流史.下;1;3303
0000812938;中国近现代史史料学;2;3304
0000812938;中国近现代史史料学;2;3305
0000478136;明朝那些事儿.叁,妖孽宫廷;5;3306
0000478136;明朝那些事儿.叁,妖孽宫廷;5;3307
0000478136;明朝那些事儿.叁,妖孽宫廷;5;3308
0000478136;明朝那些事儿.叁,妖孽宫廷;5;3309
0000478136;明朝那些事儿.叁,妖孽宫廷;5;3310
0000770925;乡村地理学;1;3311
0000778091;伊本·白图泰游记;1;3312
0000748508;我们仨;13;3313
0000748508;我们仨;13;3314
0000748508;我们仨;13;3315
0000748508;我们仨;13;3316
0000748508;我们仨;13;3317
0000748508;我们仨;13;3318
0000748508;我们仨;13;3319
0000748508;我们仨;13;3320
0000748508;我们仨;13;3321
0000748508;我们仨;13;3322
0000748508;我们仨;13;3323
0000748508;我们仨;13;3324
0000748508;我们仨;13;3325
0000746275;一个人的撒哈拉:三毛传;4;3326
0000746275;一个人的撒哈拉:三毛传;4;3327
0000746275;一个人的撒哈拉:三毛传;4;3328
0000746275;一个人的撒哈拉:三毛传;4;3329
0000808042;相识莫相忘，且行且珍惜:闲品秦淮八绝;4;3330
0000808042;相识莫相忘，且行且珍惜:闲品秦淮八绝;4;3331
0000808042;相识莫相忘，且行且珍惜:闲品秦淮八绝;4;3332
0000808042;相识莫相忘，且行且珍惜:闲品秦淮八绝;4;3333
0000676779;你若安好便是晴天:林徽因传;3;3334
0000676779;你若安好便是晴天:林徽因传;3;3335
0000676779;你若安好便是晴天:林徽因传;3;3336
0000788237;活着为了讲述;3;3337
0000788237;活着为了讲述;3;3338
0000788237;活着为了讲述;3;3339
0000812871;山海经译注;3;3340
0000812871;山海经译注;3;3341
0000812871;山海经译注;3;3342
0000761802;魏晋风度;6;3343
0000761802;魏晋风度;6;3344
0000761802;魏晋风度;6;3345
0000761802;魏晋风度;6;3346
0000761802;魏晋风度;6;3347
0000761802;魏晋风度;6;3348
0000703327;图灵的秘密:他的生平、思想及论文解读;2;3349
0000703327;图灵的秘密:他的生平、思想及论文解读;2;3350
0000743709;帝国主义与中国政治;2;3351
0000743709;帝国主义与中国政治;2;3352
0000735006;想象异域:读李朝朝鲜汉文燕行文献札记;2;3353
0000735006;想象异域:读李朝朝鲜汉文燕行文献札记;2;3354
0000763383;北京菜市口:晚清刽子手喋血纪事;2;3355
0000763383;北京菜市口:晚清刽子手喋血纪事;2;3356
0000775256;愿此生岁月静好:张爱玲传:豪华典藏版;4;3357
0000775256;愿此生岁月静好:张爱玲传:豪华典藏版;4;3358
0000775256;愿此生岁月静好:张爱玲传:豪华典藏版;4;3359
0000775256;愿此生岁月静好:张爱玲传:豪华典藏版;4;3360
0000719097;天涯晚笛:听张充和讲故事;2;3361
0000719097;天涯晚笛:听张充和讲故事;2;3362
0000526615;张爱玲传;4;3363
0000526615;张爱玲传;4;3364
0000526615;张爱玲传;4;3365
0000526615;张爱玲传;4;3366
0000787068;开卷有疑:中国现代史读书札记.第4版;3;3367
0000787068;开卷有疑:中国现代史读书札记.第4版;3;3368
0000787068;开卷有疑:中国现代史读书札记.第4版;3;3369
