ISBN;Bname;Bnumber;BID;ZT
0000425666;数学分析习题全解.上册:华东师大第三版;5;3000;1
0000425666;数学分析习题全解.上册:华东师大第三版;5;3001;1
0000794988;量子群;1;3002;1
0000266880;数学分析中的典型问题与方法;1;3003;1
0000270249;离散数学.2版;1;3004;1
0000719920;复变函数论.第4版;3;3005;1
0000719920;复变函数论.第4版;3;3006;1
0000719920;复变函数论.第4版;3;3007;1
0000349226;概率论与数理统计同步辅导.第三版;1;3008;1
0000438625;数学建模竞赛:获奖论文精选与点评;3;3009;1
0000438625;数学建模竞赛:获奖论文精选与点评;3;3010;1
0000438625;数学建模竞赛:获奖论文精选与点评;3;3011;1
0000328323;拓扑学;3;3012;1
0000328323;拓扑学;3;3013;1
0000328323;拓扑学;3;3014;1
0000722135;数学分析 (第四版) 学习指导书.上册;4;3015;1
0000722135;数学分析 (第四版) 学习指导书.上册;4;3016;1
0000722135;数学分析 (第四版) 学习指导书.上册;4;3017;1
0000722135;数学分析 (第四版) 学习指导书.上册;4;3018;1
0000768034;高等数学强化与竞赛教程;4;3019;1
0000768034;高等数学强化与竞赛教程;4;3020;1
0000768034;高等数学强化与竞赛教程;4;3021;1
0000768034;高等数学强化与竞赛教程;4;3022;1
0000637925;MATLAB在数学建模中的应用;3;3023;1
0000637925;MATLAB在数学建模中的应用;3;3024;1
0000637925;MATLAB在数学建模中的应用;3;3025;1
0000783933;地理空间数据挖掘;1;3026;1
0000776177;GNSS原理及其应用;2;3027;1
0000776177;GNSS原理及其应用;2;3028;1
0000672511;周口店野外实践教学基地经典地质现象图册;1;3029;1
0000715845;宇宙学;1;3030;1
0000553850;中国海岸侵蚀概要;2;3031;1
0000553850;中国海岸侵蚀概要;2;3032;1
0000741748;景观生态学;1;3033;1
0000713463;中国地图册;1;3034;1
0000712841;地理建模实验教程;2;3035;1
0000712841;地理建模实验教程;2;3036;1
0000774891;地理可视化:概念、工具与应用;1;3037;1
0000552042;冰川学导论;1;3038;1
0000787004;中国湖泊分布地图集;1;3039;1
0000706519;ArcGIS地理信息系统大全;3;3040;1
0000706519;ArcGIS地理信息系统大全;3;3041;1
0000706519;ArcGIS地理信息系统大全;3;3042;1
0000674455;MATLAB语言及测绘数据处理应用;3;3043;1
0000674455;MATLAB语言及测绘数据处理应用;3;3044;1
0000674455;MATLAB语言及测绘数据处理应用;3;3045;1
0000794241;极简宇宙史;3;3046;1
0000794241;极简宇宙史;3;3047;1
0000794241;极简宇宙史;3;3048;1
0000538606;基于Excel的地理数据分析;3;3049;1
0000538606;基于Excel的地理数据分析;3;3050;1
0000538606;基于Excel的地理数据分析;3;3051;1
0000530662;空间大地测量学;3;3052;1
0000530662;空间大地测量学;3;3053;1
0000530662;空间大地测量学;3;3054;1
0000465406;地理信息系统教程;5;3055;1
0000465406;地理信息系统教程;5;3056;1
0000465406;地理信息系统教程;5;3057;1
0000465406;地理信息系统教程;5;3058;1
0000465406;地理信息系统教程;5;3059;1
0000537125;沉积学;2;3060;1
0000537125;沉积学;2;3061;1
0000471135;经典黑洞和量子黑洞;2;3062;1
0000471135;经典黑洞和量子黑洞;2;3063;1
0000432796;古气候动力模拟;2;3064;1
0000432796;古气候动力模拟;2;3065;1
0000632917;火成岩岩石学;2;3066;1
0000632917;火成岩岩石学;2;3067;1
0000758991;漫步中国星空;2;3068;1
0000758991;漫步中国星空;2;3069;1
0000554290;宇宙中的星系;2;3070;1
0000554290;宇宙中的星系;2;3071;1
0000646198;地球物理数值反演问题;2;3072;1
0000646198;地球物理数值反演问题;2;3073;1
0000812787;测绘学概论.第3版;2;3074;1
0000812787;测绘学概论.第3版;2;3075;1
0000539734;宝石学;2;3076;1
0000539734;宝石学;2;3077;1
0000707712;地质地貌学.第3版;2;3078;1
0000707712;地质地貌学.第3版;2;3079;1
0000519872;中国历史时期气候变化研究;2;3080;1
0000519872;中国历史时期气候变化研究;2;3081;1
0000717547;构造地质学;2;3082;1
0000717547;构造地质学;2;3083;1
0000553507;图解干支密码.1,渊海子平;2;3084;1
0000553507;图解干支密码.1,渊海子平;2;3085;1
0000735390;基于C#的地理信息系统设计开发案例教程;2;3086;1
0000735390;基于C#的地理信息系统设计开发案例教程;2;3087;1
0000810482;区域地理学原理;2;3088;1
0000810482;区域地理学原理;2;3089;1
0000774599;空间分析建模与应用;2;3090;1
0000774599;空间分析建模与应用;2;3091;1
0000461526;海岸带地理环境学;2;3092;1
0000461526;海岸带地理环境学;2;3093;1
0000651469;气候与气候学;2;3094;1
0000651469;气候与气候学;2;3095;1
0000322704;时间简史:插图本;4;3096;1
0000322704;时间简史:插图本;4;3097;1
0000322704;时间简史:插图本;4;3098;1
0000322704;时间简史:插图本;4;3099;1
0000438884;人工湿地污水处理理论与技术;2;3100;1
0000438884;人工湿地污水处理理论与技术;2;3101;1
0000653105;中国国家地理自然百科系列,海洋;2;3102;1
0000653105;中国国家地理自然百科系列,海洋;2;3103;1
0000770110;地图学基础;2;3104;1
0000770110;地图学基础;2;3105;1
0000154194;现代自然地理;12;3106;1
0000154194;现代自然地理;12;3107;1
0000154194;现代自然地理;12;3108;1
0000154194;现代自然地理;12;3109;1
0000154194;现代自然地理;12;3110;1
0000154194;现代自然地理;12;3111;1
0000154194;现代自然地理;12;3112;1
0000154194;现代自然地理;12;3113;1
0000154194;现代自然地理;12;3114;1
0000154194;现代自然地理;12;3115;1
0000154194;现代自然地理;12;3116;1
0000154194;现代自然地理;12;3117;1
0000405851;SuperMap GIS应用与开发教程;5;3118;1
0000405851;SuperMap GIS应用与开发教程;5;3119;1
0000405851;SuperMap GIS应用与开发教程;5;3120;1
0000405851;SuperMap GIS应用与开发教程;5;3121;1
0000405851;SuperMap GIS应用与开发教程;5;3122;1
0000640810;自然地理学.4版;5;3123;1
0000640810;自然地理学.4版;5;3124;1
0000640810;自然地理学.4版;5;3125;1
0000640810;自然地理学.4版;5;3126;1
0000640810;自然地理学.4版;5;3127;1
0000640806;普通地质学;5;3128;1
0000640806;普通地质学;5;3129;1
0000640806;普通地质学;5;3130;1
0000640806;普通地质学;5;3131;1
0000640806;普通地质学;5;3132;1
0000760348;教育概览.2012,OECD指标;1;3133;1
0000762943;中学历史课堂教学设计研究;2;3134;1
0000762943;中学历史课堂教学设计研究;2;3135;1
0000783883;幼儿游戏理论与指导;2;3136;1
0000783883;幼儿游戏理论与指导;2;3137;1
0000068480;给教师的建议.2版(修订本);3;3138;1
0000068480;给教师的建议.2版(修订本);3;3139;1
0000068480;给教师的建议.2版(修订本);3;3140;1
0000805407;数字化学习资源与活动整合应用研究;1;3141;1
0000282843;中小学体育与健康课教案设计;1;3142;1
0000769025;初中历史教学指导;2;3143;1
0000769025;初中历史教学指导;2;3144;1
0000812342;体育游戏.第3版;2;3145;1
0000812342;体育游戏.第3版;2;3146;1
0000263337;中学历史教学法.2版;2;3147;1
0000263337;中学历史教学法.2版;2;3148;1
0000785751;童年哲学;3;3149;1
0000785751;童年哲学;3;3150;1
0000785751;童年哲学;3;3151;1
0000811188;中央苏区教育史料汇编;2;3152;1
0000811188;中央苏区教育史料汇编;2;3153;1
0000771252;运动生理学.第3版;3;3154;1
0000771252;运动生理学.第3版;3;3155;1
0000771252;运动生理学.第3版;3;3156;1
0000512657;进入大学要读的第一本书;3;3157;1
0000512657;进入大学要读的第一本书;3;3158;1
0000512657;进入大学要读的第一本书;3;3159;1
0000807876;幼儿教育观新论;1;3160;1
0000766540;教育漫话.第2版;4;3161;1
0000766540;教育漫话.第2版;4;3162;1
0000766540;教育漫话.第2版;4;3163;1
0000766540;教育漫话.第2版;4;3164;1
0000780129;英国文化博览;3;3165;1
0000780129;英国文化博览;3;3166;1
0000780129;英国文化博览;3;3167;1
0000780130;美国文化博览;2;3168;1
0000780130;美国文化博览;2;3169;1
0000744544;心理学与教育;2;3170;1
0000744544;心理学与教育;2;3171;1
0000800476;五维突破:互联网+教育;2;3172;1
0000800476;五维突破:互联网+教育;2;3173;1
0000773546;跨文化交际;2;3174;1
0000773546;跨文化交际;2;3175;1
0000712069;台湾高等教育评鉴研究;1;3176;1
0000787009;特级教师专业特征与成长规律;1;3177;1
0000457363;教育学原理;3;3178;1
0000457363;教育学原理;3;3179;1
0000457363;教育学原理;3;3180;1
0000642263;幼儿教师专业生活论;2;3181;1
0000642263;幼儿教师专业生活论;2;3182;1
0000525344;篮球高手,防守技战术全攻略;2;3183;1
0000525344;篮球高手,防守技战术全攻略;2;3184;1
0000764514;师幼互动中的教师适宜应答策略研究;1;3185;1
0000782835;课程与教学论;3;3186;1
0000782835;课程与教学论;3;3187;1
0000782835;课程与教学论;3;3188;1
0000553283;博览会与近代中国;1;3189;1
0000553960;当代德育基本理论探讨;3;3190;1
0000553960;当代德育基本理论探讨;3;3191;1
0000553960;当代德育基本理论探讨;3;3192;1
0000790611;足球技巧与训练精要;2;3193;1
0000790611;足球技巧与训练精要;2;3194;1
0000779963;微课、翻转课堂与慕课实操教程;1;3195;1
0000774724;教育传播与技术研究手册;2;3196;1
0000774724;教育传播与技术研究手册;2;3197;1
0000552301;郋园读书志;1;3198;1
0000755703;英语学科知识与教学能力:高级中学;1;3199;1
0000802220;如何有效阅读一本书:超实用笔记读书法;3;3200;1
0000802220;如何有效阅读一本书:超实用笔记读书法;3;3201;1
0000802220;如何有效阅读一本书:超实用笔记读书法;3;3202;1
0000723026;中学历史教学设计与案例研究;2;3203;1
0000723026;中学历史教学设计与案例研究;2;3204;1
0000802787;强健腹肌:腹肌系统训练全书;2;3205;1
0000802787;强健腹肌:腹肌系统训练全书;2;3206;1
0000754832;面试实战速成宝典,试讲·答辩;1;3207;1
0000707379;社会传播的结构与功能;2;3208;1
0000707379;社会传播的结构与功能;2;3209;1
0000263055;新闻理论教程;1;3210;1
0000769515;文化与艺术的多视角探索;1;3211;1
0000700087;网络传播概论.第3版;3;3212;1
0000700087;网络传播概论.第3版;3;3213;1
0000700087;网络传播概论.第3版;3;3214;1
0000759389;中国微博发展报告.2013-2014;1;3215;1
0000813154;史料教学的理论与实践;3;3216;1
0000813154;史料教学的理论与实践;3;3217;1
0000813154;史料教学的理论与实践;3;3218;1
0000706106;宋代书院与欧洲中世纪大学之比较研究;1;3219;1
0000658248;高端访谈:关于现代大学的思考;2;3220;1
0000658248;高端访谈:关于现代大学的思考;2;3221;1
0000742042;电视研究读本;1;3222;1
0000793660;新媒体概论.第4版;2;3223;1
0000793660;新媒体概论.第4版;2;3224;1
0000765254;教育是心灵的艺术:李镇西教育随笔选;3;3225;1
0000765254;教育是心灵的艺术:李镇西教育随笔选;3;3226;1
0000765254;教育是心灵的艺术:李镇西教育随笔选;3;3227;1
0000506657;文献学概要.2版;3;3228;1
0000506657;文献学概要.2版;3;3229;1
0000506657;文献学概要.2版;3;3230;1
0000809649;新记《大公报》再研究;1;3231;1
0000713668;政府与高校契约型关系研究;1;3232;1
0000794591;近现代国外著名教育家体育教育观研究;1;3233;1
0000263065;媒介管理学;1;3234;1
0000769026;高中历史教学指导;2;3235;1
0000769026;高中历史教学指导;2;3236;1
0000263352;历史教育学;1;3237;1
0000778846;青年亚文化研究年度报告.2014;1;3238;1
0000681006;娱乐至死.第2版;3;3239;1
0000681006;娱乐至死.第2版;3;3240;1
0000681006;娱乐至死.第2版;3;3241;1
0000799785;中国传媒产业发展报告.2016;1;3242;1
0000263343;中学心理学:新编本;1;3243;1
0000807748;中国英语学习者课堂学业情绪影响机制研究;1;3244;1
0000537346;中小学教材比较研究;2;3245;1
0000537346;中小学教材比较研究;2;3246;1
0000738342;中国高等教育评估管理机制研究;1;3247;1
0000719211;学生领导力;1;3248;1
0000737548;俞敏洪的人生江湖;1;3249;1
0000813940;向学问道:我的历史教学探究;2;3250;1
0000813940;向学问道:我的历史教学探究;2;3251;1
0000794640;王崧舟与诗意语文;2;3252;1
0000794640;王崧舟与诗意语文;2;3253;1
0000717931;外国新闻史;2;3254;1
0000717931;外国新闻史;2;3255;1
0000754795;高分速成宝典,心理学;1;3256;1
0000696659;教育学原理;3;3257;1
0000696659;教育学原理;3;3258;1
0000696659;教育学原理;3;3259;1
0000532386;再对教育发言;3;3260;1
0000532386;再对教育发言;3;3261;1
0000532386;再对教育发言;3;3262;1
0000719924;德育研究.第1辑;1;3263;1
0000763942;幼儿园游戏与指导;2;3264;1
0000763942;幼儿园游戏与指导;2;3265;1
0000779136;超级快速阅读.第2版;3;3266;1
0000779136;超级快速阅读.第2版;3;3267;1
0000779136;超级快速阅读.第2版;3;3268;1
0000772967;文化哲学与社会主义核心价值研究;2;3269;1
0000772967;文化哲学与社会主义核心价值研究;2;3270;1
0000467361;项目教学的理论与实践;3;3271;1
0000467361;项目教学的理论与实践;3;3272;1
0000467361;项目教学的理论与实践;3;3273;1
0000699602;周恩来新闻实践研究:1914-1949;1;3274;1
0000796509;文化创意产业与高等艺术教育互动发展研究;1;3275;1
0000808783;风雨故人来:钱理群谈读书;3;3276;1
0000808783;风雨故人来:钱理群谈读书;3;3277;1
0000808783;风雨故人来:钱理群谈读书;3;3278;1
0000814629;抗氧化物对机体机能的影响;1;3279;1
0000787270;大学文化传承创新研究.第4辑;1;3280;1
0000797824;教师专业发展理论与实践;2;3281;1
0000797824;教师专业发展理论与实践;2;3282;1
0000698492;儿童的一百种语言;2;3283;1
0000698492;儿童的一百种语言;2;3284;1
0000750653;我怎样上生物课;1;3285;1
0000812851;中国当代广播电视文艺学.第2版;3;3286;1
0000812851;中国当代广播电视文艺学.第2版;3;3287;1
0000812851;中国当代广播电视文艺学.第2版;3;3288;1
0000766570;教育—财富蕴藏其中.第2版;4;3289;1
0000766570;教育—财富蕴藏其中.第2版;4;3290;1
0000766570;教育—财富蕴藏其中.第2版;4;3291;1
0000766570;教育—财富蕴藏其中.第2版;4;3292;1
0000806303;中国国家历史.壹;1;3293;1
0000780374;杨绛: 人生最曼妙的风景;3;3294;1
0000780374;杨绛: 人生最曼妙的风景;3;3295;1
0000780374;杨绛: 人生最曼妙的风景;3;3296;1
0000463852;明朝那些事儿.贰;5;3297;1
0000463852;明朝那些事儿.贰;5;3298;1
0000463852;明朝那些事儿.贰;5;3299;1
0000463852;明朝那些事儿.贰;5;3300;1
0000463852;明朝那些事儿.贰;5;3301;1
0000736466;中国近代史;1;3302;1
0000489424;中外文化交流史.下;1;3303;1
0000812938;中国近现代史史料学;2;3304;1
0000812938;中国近现代史史料学;2;3305;1
0000478136;明朝那些事儿.叁,妖孽宫廷;5;3306;1
0000478136;明朝那些事儿.叁,妖孽宫廷;5;3307;1
0000478136;明朝那些事儿.叁,妖孽宫廷;5;3308;1
0000478136;明朝那些事儿.叁,妖孽宫廷;5;3309;1
0000478136;明朝那些事儿.叁,妖孽宫廷;5;3310;1
0000770925;乡村地理学;1;3311;1
0000778091;伊本·白图泰游记;1;3312;1
